source_id,target_id,pair_id,label,cosine_tfidf,price_sim,price_num_equal,manufacturer_lev,manufacturer_jaccard,manufacturer_relaxed_jaccard,manufacturer_overlap,manufacturer_containment,manufacturer_token_jaccard,description_lev,description_jaccard,description_relaxed_jaccard,description_overlap,description_cosine_tfidf,description_containment,name_lev,name_jaccard,name_relaxed_jaccard,name_overlap,name_cosine_tfidf,name_containment
b000ogsgzq,http://www.google.com/base/feeds/snippets/790771655328756919,b000ogsgzq-http://www.google.com/base/feeds/snippets/790771655328756919,False,0.16419517776213138,0.9935710833834775,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.01805273276328931,0.019801980198019802,0.04040404040404041,0.0,0.05344176772593566,0.2702702702702703,0.31999999999999995,0.3333333333333333,0.3333333333333333,0.0,0.41198479981935443,0.5
b000qs8n64,http://www.google.com/base/feeds/snippets/5536147337142384196,b000qs8n64-http://www.google.com/base/feeds/snippets/5536147337142384196,False,0.03164656843493516,0.993845438147737,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.2542372881355932,0.08333333333333333,0.18181818181818182,0.0,0.1654044090893194,0.25
b0007lw22q,http://www.google.com/base/feeds/snippets/17214545032473425136,b0007lw22q-http://www.google.com/base/feeds/snippets/17214545032473425136,False,0.08039829455879287,0.9987432269119052,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.020482143742421688,0.013513513513513514,0.028963414634146343,0.0,0.06861630762767167,0.32142857142857145,0.25,0.26666666666666666,0.26666666666666666,0.0,0.3415413386038107,0.4444444444444444
b000ndicpy,http://www.google.com/base/feeds/snippets/13659935621775890962,b000ndicpy-http://www.google.com/base/feeds/snippets/13659935621775890962,False,0.26089009677167935,0.9992776335854151,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.027794857564316943,0.028368794326241134,0.04316546762589928,0.0,0.20407830437982277,0.5714285714285714,0.4054054054054054,0.25,0.25,0.0,0.3269614066113607,0.6
b000hbvvg4,http://www.google.com/base/feeds/snippets/15318442980556593434,b000hbvvg4-http://www.google.com/base/feeds/snippets/15318442980556593434,False,0.1505489940117155,0.9994221068683321,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.04261045319310281,0.03754266211604096,0.05190311418685121,0.0,0.15250956400064836,0.7333333333333333,0.3580246913580247,0.23076923076923078,0.23076923076923078,0.0,0.20120249358769762,0.42857142857142855
b000ndibri,http://www.google.com/base/feeds/snippets/9043771553757075875,b000ndibri-http://www.google.com/base/feeds/snippets/9043771553757075875,False,0.16529244811426766,0.9769852615580432,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.016504083524247495,0.014462809917355372,0.022916666666666665,0.0,0.061773672944733,0.19444444444444445,0.2558139534883721,0.25,0.25,0.0,0.2920859633408421,0.6666666666666666
b000bljed2,http://www.google.com/base/feeds/snippets/14792132642669527606,b000bljed2-http://www.google.com/base/feeds/snippets/14792132642669527606,False,0.18351401362444672,0.999726945495287,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1874223955509697,0.0,0.0,0.0,0.006701932981532019,0.0,0.5757575757575757,0.2857142857142857,0.2857142857142857,0.0,0.47888071628020745,0.5
b000in4uak,http://www.google.com/base/feeds/snippets/17771223071817478541,b000in4uak-http://www.google.com/base/feeds/snippets/17771223071817478541,False,0.08436721050982349,0.9996740682737393,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0777783694552425,0.0,0.0,0.0,0.0,0.0,0.4871794871794872,0.3,0.3,0.0,0.3270517762050637,0.5
b00004ochj,http://www.google.com/base/feeds/snippets/11265957088683077055,b00004ochj-http://www.google.com/base/feeds/snippets/11265957088683077055,False,0.4319722490723323,0.9997545398923241,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16959903098353252,0.07339449541284404,0.15841584158415842,0.0,0.391476411074055,0.32,0.36363636363636365,0.2222222222222222,0.2222222222222222,0.0,0.4404511065112222,0.5
b000ndid26,http://www.google.com/base/feeds/snippets/2253075076541338967,b000ndid26-http://www.google.com/base/feeds/snippets/2253075076541338967,False,0.26639287659018407,0.981219195587208,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.035658648720098954,0.019498607242339833,0.019498607242339833,0.0,0.27854606230802914,0.4117647058823529,0.2571428571428571,0.3333333333333333,0.3333333333333333,0.0,0.282422322350447,0.75
b000ndib7s,http://www.google.com/base/feeds/snippets/13659935621775890962,b000ndib7s-http://www.google.com/base/feeds/snippets/13659935621775890962,False,0.3331758761056514,0.9934987022687362,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.018635479981075186,0.0364963503649635,0.038391224862888484,0.0,0.2761397662354386,0.9523809523809523,0.5675675675675675,0.36363636363636365,0.36363636363636365,0.0,0.5704204909249889,0.8
b000ndib6y,http://www.google.com/base/feeds/snippets/17409309332075689843,b000ndib6y-http://www.google.com/base/feeds/snippets/17409309332075689843,False,0.1336473878584784,0.9953911578016656,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.019111400537782198,0.013937282229965157,0.02464788732394366,0.0,0.04331505210030935,0.21052631578947367,0.575,0.6666666666666666,0.6666666666666666,0.0,0.6846058230687583,1.0
b000ogsgym,http://www.google.com/base/feeds/snippets/14736350815466474940,b000ogsgym-http://www.google.com/base/feeds/snippets/14736350815466474940,False,0.11068907116961697,0.9885431241914011,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.019869423025854597,0.018726591760299626,0.02835538752362949,0.0,0.045337037486975894,0.2631578947368421,0.4137931034482759,0.4,0.4,0.0,0.3107123211798094,0.6666666666666666
b000ofnri8,http://www.google.com/base/feeds/snippets/18341451742874553099,b000ofnri8-http://www.google.com/base/feeds/snippets/18341451742874553099,False,0.2000499030079871,0.9974137837625032,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.017634978831874787,0.01486988847583643,0.02824858757062147,0.0,0.039928273798936674,0.21052631578947367,0.5686274509803921,0.5,0.5,0.0,0.6352853842034564,0.8
b000ndibvo,http://www.google.com/base/feeds/snippets/3285016045940957596,b000ndibvo-http://www.google.com/base/feeds/snippets/3285016045940957596,False,0.18870154866930855,0.9798891745446744,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.02869918671486636,0.021176470588235293,0.03579952267303103,0.0,0.03239758229717682,0.23684210526315788,0.38095238095238093,0.3,0.3,0.0,0.2284608939535171,0.5
b000hcz8gc,http://www.google.com/base/feeds/snippets/12219649046294237633,b000hcz8gc-http://www.google.com/base/feeds/snippets/12219649046294237633,False,0.08748732825233287,0.9995665801512491,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.02656661400737228,0.02066115702479339,0.029166666666666667,0.0,0.04306399755701526,0.45454545454545453,0.4137931034482759,0.3333333333333333,0.3333333333333333,0.0,0.32331138163304557,0.5
b000ogsgzq,http://www.google.com/base/feeds/snippets/9526578983773698753,b000ogsgzq-http://www.google.com/base/feeds/snippets/9526578983773698753,False,0.36537775253943355,0.9996100666094071,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.017023143597375355,0.04276985743380855,0.060041407867494824,0.0,0.24839687439038466,0.6176470588235294,1.0,1.0,1.0,1.0,0.9999999999999998,1.0
b0007yepy6,http://www.google.com/base/feeds/snippets/5720091777255380975,b0007yepy6-http://www.google.com/base/feeds/snippets/5720091777255380975,False,0.25196107298806586,0.9998975684424118,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.23737305348679757,0.05714285714285714,0.05714285714285714,0.0,0.09280766764195313,0.15384615384615385,0.8076923076923077,0.375,0.375,0.0,0.5214177472307518,0.6
b000h22rbg,http://www.google.com/base/feeds/snippets/17185994271384879488,b000h22rbg-http://www.google.com/base/feeds/snippets/17185994271384879488,False,0.26925332969905186,0.9994931877235272,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.06076825794254026,0.04868913857677903,0.08108108108108109,0.0,0.18460503025441583,0.52,0.4444444444444444,0.5,0.5,0.0,0.6906874338318577,1.0
b000ndid62,http://www.google.com/base/feeds/snippets/15897742829993345210,b000ndid62-http://www.google.com/base/feeds/snippets/15897742829993345210,False,0.1366049900612398,0.994553501707313,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.036232812859081726,0.02099737532808399,0.03183023872679045,0.0,0.04621194467744895,0.21052631578947367,0.36363636363636365,0.25,0.25,0.0,0.28438132778963593,0.4
b000ndicuy,http://www.google.com/base/feeds/snippets/7795796130761039507,b000ndicuy-http://www.google.com/base/feeds/snippets/7795796130761039507,False,0.12775479011819318,0.9987432269119052,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.05821846001888795,0.02092050209205021,0.029535864978902954,0.0,0.016982521390995473,0.13513513513513514,0.3529411764705882,0.2857142857142857,0.2857142857142857,0.0,0.28990749713290725,0.5
b0000cg4ah,http://www.google.com/base/feeds/snippets/18380054536947094037,b0000cg4ah-http://www.google.com/base/feeds/snippets/18380054536947094037,False,0.26036240093582824,0.9900459352803035,0.0,0.5,0.5,0.5,0.0,1.0,0.6666666666666667,0.11086013915498633,0.03571428571428571,0.07407407407407407,0.0,0.030612968824450377,0.14285714285714285,0.4883720930232558,0.4444444444444444,0.4444444444444444,0.0,0.37761875460241134,0.6153846153846154
b000fzz76m,http://www.google.com/base/feeds/snippets/10282477376383378142,b000fzz76m-http://www.google.com/base/feeds/snippets/10282477376383378142,False,0.4761070660959948,0.9999942210686833,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.5098039215686274,0.4,0.4,0.0,0.3806184561993218,0.6666666666666666
b00005aycg,http://www.google.com/base/feeds/snippets/2519306436830554150,b00005aycg-http://www.google.com/base/feeds/snippets/2519306436830554150,False,0.4770383395914965,0.9997977374039162,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1483870967741935,0.09420289855072464,0.14393939393939395,0.0,0.4220957346340208,0.52,0.6181818181818182,0.7142857142857143,0.7142857142857143,0.0,0.7952953398745594,1.0
b000ndibq4,http://www.google.com/base/feeds/snippets/14054232840925252286,b000ndibq4-http://www.google.com/base/feeds/snippets/14054232840925252286,False,0.09965807686356774,0.9915481684760742,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.012541646527915517,0.017639077340569877,0.02880658436213992,0.0,0.04344429105209687,0.35135135135135137,0.303030303030303,0.25,0.25,0.0,0.3017195952498786,0.4
b000gbukgm,http://www.google.com/base/feeds/snippets/7181709960017015550,b000gbukgm-http://www.google.com/base/feeds/snippets/7181709960017015550,False,0.4000559194312262,0.9998847103202323,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.24210790621763284,0.07042253521126761,0.15151515151515152,0.0,0.2708575627099374,0.18518518518518517,0.5125,0.4,0.4,0.0,0.7145988668115685,0.8571428571428571
b000ndicuy,http://www.google.com/base/feeds/snippets/576657957503096211,b000ndicuy-http://www.google.com/base/feeds/snippets/576657957503096211,False,0.07736754845817499,0.9984542803460713,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.043579368723844804,0.017241379310344827,0.021645021645021644,0.0,0.008954030223312821,0.13793103448275862,0.37142857142857144,0.25,0.25,0.0,0.19197094848713753,0.5
b000ndibkk,http://www.google.com/base/feeds/snippets/2263647849333008264,b000ndibkk-http://www.google.com/base/feeds/snippets/2263647849333008264,False,0.1554285361958067,0.9842667150170586,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.017727216378841795,0.02654867256637168,0.04504504504504504,0.0,0.040541882610979844,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0,0.2429326451260497,0.6666666666666666
b000bs2vzs,http://www.google.com/base/feeds/snippets/12965745281480952652,b000bs2vzs-http://www.google.com/base/feeds/snippets/12965745281480952652,False,0.08843686012316752,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.18842064813628787,0.0,0.0,0.0,0.03882606324596507,0.0,0.24390243902439024,0.2222222222222222,0.2222222222222222,0.0,0.2656415414057269,0.5
b000ndib8m,http://www.google.com/base/feeds/snippets/11553460726656084647,b000ndib8m-http://www.google.com/base/feeds/snippets/11553460726656084647,False,0.13017440803085278,0.9998412238620742,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.02632663808019261,0.01728395061728395,0.03,0.0,0.04006228374275173,0.18421052631578946,0.64,0.6,0.6,0.0,0.49142774171023834,0.75
b00005aycg,http://www.google.com/base/feeds/snippets/22081347244611883,b00005aycg-http://www.google.com/base/feeds/snippets/22081347244611883,False,0.3221988741358622,0.9999566580151249,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.14273658462008865,0.06382978723404255,0.11940298507462686,0.0,0.2790161174127408,0.375,0.35820895522388063,0.2727272727272727,0.2727272727272727,0.0,0.4366983103785928,0.6
b000b6n2m6,http://www.google.com/base/feeds/snippets/7704167897291051109,b000b6n2m6-http://www.google.com/base/feeds/snippets/7704167897291051109,False,0.16543726673899015,0.9997543954190411,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.10333054432890933,0.015789473684210527,0.021164021164021163,0.0,0.015538211918927281,0.09090909090909091,0.5319148936170213,0.5,0.5,0.0,0.631154105772596,0.6666666666666666
b000hcxklc,http://www.google.com/base/feeds/snippets/664913958514106734,b000hcxklc-http://www.google.com/base/feeds/snippets/664913958514106734,False,0.10736001527644062,0.998280767933288,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16864401069158366,0.038461538461538464,0.058823529411764705,0.0,0.11958352272412545,0.2,0.21875,0.1111111111111111,0.25,0.0,0.11441724713554753,0.3333333333333333
b000mcianu,http://www.google.com/base/feeds/snippets/10702491954940587385,b000mcianu-http://www.google.com/base/feeds/snippets/10702491954940587385,False,0.047655680692412,0.9975003232589705,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1852749917337154,0.009433962264150943,0.009433962264150943,0.0,0.04581825976773072,0.038461538461538464,0.2028985507246377,0.17647058823529413,0.25,0.0,0.18302160405016596,0.3333333333333333
b000aoz7fo,http://www.google.com/base/feeds/snippets/12931942175551075589,b000aoz7fo-http://www.google.com/base/feeds/snippets/12931942175551075589,False,0.31505752938492493,0.998122425215211,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.24629821944449687,0.03571428571428571,0.05454545454545454,0.0,0.1819458555807891,0.08695652173913043,0.3392857142857143,0.3333333333333333,0.3333333333333333,0.0,0.6410139889477257,0.75
b0008ews6w,http://www.google.com/base/feeds/snippets/16690738478999740250,b0008ews6w-http://www.google.com/base/feeds/snippets/16690738478999740250,False,0.23145519856437644,0.9999647485189682,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.24438249233342627,0.1282051282051282,0.15789473684210525,0.0,0.1417471635609816,0.25,0.38983050847457623,0.2,0.2,0.0,0.3282818893551797,0.4
b000ogsh3c,http://www.google.com/base/feeds/snippets/15897742829993345210,b000ogsh3c-http://www.google.com/base/feeds/snippets/15897742829993345210,False,0.1943132899052944,0.9909991700009897,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.01763832890328829,0.01486988847583643,0.02824858757062147,0.0,0.03992409695961724,0.21052631578947367,0.42000000000000004,0.3333333333333333,0.3333333333333333,0.0,0.4034058292889917,0.6
b0000c6fjm,http://www.google.com/base/feeds/snippets/9255722138583214734,b0000c6fjm-http://www.google.com/base/feeds/snippets/9255722138583214734,False,0.157496550476887,0.9992772001655664,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.23889587087200762,0.0851063829787234,0.0851063829787234,0.0,0.13880461533502672,0.25,0.4107142857142857,0.2222222222222222,0.375,0.0,0.27448983127958887,0.5
b000g7wses,http://www.google.com/base/feeds/snippets/18441188461196475272,b000g7wses-http://www.google.com/base/feeds/snippets/18441188461196475272,False,0.31018063113659294,0.9911923307802496,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.13032398415041568,0.041666666666666664,0.041666666666666664,0.0,0.08535119190283498,0.25,0.323943661971831,0.3076923076923077,0.3076923076923077,0.0,0.34149656806014866,0.5714285714285714
b000hcz8ey,http://www.google.com/base/feeds/snippets/9255722138583214734,b000hcz8ey-http://www.google.com/base/feeds/snippets/9255722138583214734,False,0.15018671076040999,0.999855526717083,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0208299388160396,0.023076923076923078,0.03367875647668394,0.0,0.06975529092301695,0.5625,0.6551724137931034,0.4,0.4,0.0,0.3141845835859997,0.6666666666666666
b000butd6q,http://www.google.com/base/feeds/snippets/10993073455692001778,b000butd6q-http://www.google.com/base/feeds/snippets/10993073455692001778,False,0.4266025621767169,0.999608621876578,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.43999999999999995,0.42857142857142855,0.42857142857142855,0.0,0.5329031936068637,0.75
b000gknmd6,http://www.google.com/base/feeds/snippets/5515688203820371988,b000gknmd6-http://www.google.com/base/feeds/snippets/5515688203820371988,False,0.31349718058133386,0.9997403815105982,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.31248025276461294,0.21052631578947367,0.21052631578947367,0.0,0.28718858563012045,0.4,0.2727272727272727,0.2,0.2,0.0,0.32075007825377255,0.36363636363636365
b000bgpqos,http://www.google.com/base/feeds/snippets/12543046747030237240,b000bgpqos-http://www.google.com/base/feeds/snippets/12543046747030237240,False,0.44942825997290403,0.9996375165331614,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2634534561387821,0.08064516129032258,0.08064516129032258,0.0,0.36750856690615075,0.23809523809523808,0.6444444444444444,0.3333333333333333,0.3333333333333333,0.0,0.4173733050135564,0.5
b000h24200,http://www.google.com/base/feeds/snippets/18405058220481329541,b000h24200-http://www.google.com/base/feeds/snippets/18405058220481329541,False,0.17693126411528795,0.999855526717083,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.21839027405728417,0.04395604395604396,0.06741573033707865,0.0,0.13376403398372946,0.14814814814814814,0.4117647058823529,0.25,0.25,0.0,0.34796415295919586,0.5
b000ffcdim,http://www.google.com/base/feeds/snippets/5326441011843947394,b000ffcdim-http://www.google.com/base/feeds/snippets/5326441011843947394,False,0.04773810519771207,0.9997031074036056,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1470796342033242,0.012345679012345678,0.012345679012345678,0.0,0.017472471389089535,0.07692307692307693,0.1923076923076923,0.2,0.2,0.0,0.1561665715658885,0.5
b000gcd6lw,http://www.google.com/base/feeds/snippets/2448830856693653081,b000gcd6lw-http://www.google.com/base/feeds/snippets/2448830856693653081,False,0.3979958942001656,0.9992056858905225,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.24210790621763284,0.07042253521126761,0.15151515151515152,0.0,0.2708575627099374,0.18518518518518517,0.5119047619047619,0.375,0.375,0.0,0.6768761478669889,0.8571428571428571
b000qfqa1w,http://www.google.com/base/feeds/snippets/12604725900103506627,b000qfqa1w-http://www.google.com/base/feeds/snippets/12604725900103506627,False,0.06371848841754303,0.9997970150375016,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0747397794215352,0.038461538461538464,0.04516129032258064,0.0,0.0621397145024381,0.2608695652173913,0.2558139534883721,0.1,0.2222222222222222,0.0,0.10359510873292083,0.2
b000ndibqy,http://www.google.com/base/feeds/snippets/9526578983773698753,b000ndibqy-http://www.google.com/base/feeds/snippets/9526578983773698753,False,0.20031582690738076,0.9931087688781433,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.011780426650416096,0.016260162601626018,0.03021978021978022,0.0,0.16971325949952668,0.35294117647058826,0.35,0.25,0.25,0.0,0.29829922433459793,0.5
b000i0bp6k,http://www.google.com/base/feeds/snippets/7954126691882273345,b000i0bp6k-http://www.google.com/base/feeds/snippets/7954126691882273345,False,0.18384608764223534,0.9971820486167045,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1411884423434782,0.044444444444444446,0.09302325581395349,0.0,0.1756614909296851,0.2608695652173913,0.24615384615384617,0.25,0.25,0.0,0.23517384970295324,0.42857142857142855
b000piht7e,http://www.google.com/base/feeds/snippets/17192736847409473684,b000piht7e-http://www.google.com/base/feeds/snippets/17192736847409473684,False,0.40112219384689196,0.9999492898776962,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.11299932295192955,0.0661764705882353,0.11538461538461539,0.0,0.3629300781489938,0.42857142857142855,0.2678571428571429,0.3333333333333333,0.3333333333333333,0.0,0.4104620562041408,0.5714285714285714
b00020633g,http://www.google.com/base/feeds/snippets/12024241460287341882,b00020633g-http://www.google.com/base/feeds/snippets/12024241460287341882,False,0.2984258829416444,0.9997283902281161,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.26098241573282543,0.11764705882352941,0.11764705882352941,0.0,0.19770677787447624,0.2222222222222222,0.4878048780487805,0.25,0.25,0.0,0.306392553083846,0.4
b00002s5ig,http://www.google.com/base/feeds/snippets/2954833753751672874,b00002s5ig-http://www.google.com/base/feeds/snippets/2954833753751672874,False,0.40701181264677977,0.9998121847322079,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.15715163893791267,0.0761904761904762,0.0970873786407767,0.0,0.37036842825954025,0.36363636363636365,0.3384615384615385,0.2727272727272727,0.2727272727272727,0.0,0.45957136493248163,0.5
b000b5rweg,http://www.google.com/base/feeds/snippets/5181661570525386541,b000b5rweg-http://www.google.com/base/feeds/snippets/5181661570525386541,False,0.06178362498772828,0.997532540801061,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.14671671906527145,0.00819672131147541,0.01652892561983471,0.0,0.043825879852848734,0.029411764705882353,0.21621621621621623,0.2222222222222222,0.2222222222222222,0.0,0.24068130412458805,0.4
b000ndichc,http://www.google.com/base/feeds/snippets/13125236767288549966,b000ndichc-http://www.google.com/base/feeds/snippets/13125236767288549966,False,0.13231291958355948,0.9956658015124908,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.005165106021230595,0.009943181818181818,0.014265335235378032,0.0,0.04477417301522087,0.7,0.34375,0.2857142857142857,0.2857142857142857,0.0,0.3003102294489222,0.5
b000ndibq4,http://www.google.com/base/feeds/snippets/17511510969143463932,b000ndibq4-http://www.google.com/base/feeds/snippets/17511510969143463932,False,0.08616924114861818,0.9867661028115223,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.012995620550922474,0.012129380053908356,0.02455661664392906,0.0,0.03619103987907699,0.23684210526315788,0.40625,0.2857142857142857,0.2857142857142857,0.0,0.2758549459370494,0.5
b0006b6b1a,http://www.google.com/base/feeds/snippets/11267581873345425673,b0006b6b1a-http://www.google.com/base/feeds/snippets/11267581873345425673,False,0.18319107782184316,0.998741782179076,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2631458696759652,0.05660377358490566,0.09803921568627451,0.0,0.11034880219777381,0.15789473684210525,0.4444444444444444,0.25,0.25,0.0,0.4304347231647859,0.6666666666666666
b0007zf3ge,http://www.google.com/base/feeds/snippets/15026147703472509135,b0007zf3ge-http://www.google.com/base/feeds/snippets/15026147703472509135,False,0.44351402026505504,0.999913027083684,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.33573459715639803,0.2222222222222222,0.29411764705882354,0.0,0.24871149834416698,0.4,0.33112582781456956,0.2777777777777778,0.2777777777777778,0.0,0.5357094626602139,0.7142857142857143
b00005op44,http://www.google.com/base/feeds/snippets/11114112522015930440,b00005op44-http://www.google.com/base/feeds/snippets/11114112522015930440,False,0.06668352249314202,0.9988579386985413,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.058411531799928966,0.017094017094017096,0.02586206896551724,0.0,0.028929924883002122,0.18181818181818182,0.4642857142857143,0.14285714285714285,0.3333333333333333,0.0,0.1301625283415064,0.25
b0002iwyke,http://www.google.com/base/feeds/snippets/18434616791723899127,b0002iwyke-http://www.google.com/base/feeds/snippets/18434616791723899127,False,0.03164615061771818,0.9992776335854151,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.25245665606815043,0.0,0.02564102564102564,0.0,0.027859939062503843,0.0,0.303030303030303,0.125,0.125,0.0,0.07461983710911341,0.25
b000ndibnc,http://www.google.com/base/feeds/snippets/11553460726656084647,b000ndibnc-http://www.google.com/base/feeds/snippets/11553460726656084647,False,0.1542761968615543,0.9958245776504165,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.019107907411595546,0.02301255230125523,0.03821656050955414,0.0,0.020932237949075973,0.2894736842105263,0.3137254901960784,0.3333333333333333,0.3333333333333333,0.0,0.3475310777896054,0.75
b000pienlo,http://www.google.com/base/feeds/snippets/3473826515983580841,b000pienlo-http://www.google.com/base/feeds/snippets/3473826515983580841,False,0.06898710195976569,0.9969666389518752,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.04410670019722446,0.013513513513513514,0.021798365122615803,0.0,0.03263588630595266,0.13157894736842105,0.20588235294117652,0.2222222222222222,0.2222222222222222,0.0,0.42889467194114506,0.4
b000ogsyjy,http://www.google.com/base/feeds/snippets/604011493834288779,b000ogsyjy-http://www.google.com/base/feeds/snippets/604011493834288779,False,0.5452225210286373,0.9783282851960394,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.016755972531192497,0.02734375,0.039525691699604744,0.0,0.5174129736475325,0.7,0.3972602739726028,0.25,0.25,0.0,0.3062159032758921,0.5
b000he9psc,http://www.google.com/base/feeds/snippets/392494394952738157,b000he9psc-http://www.google.com/base/feeds/snippets/392494394952738157,False,0.3705382805244692,0.9995658577848345,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.14365628156320406,0.09090909090909091,0.15789473684210525,0.0,0.34027840567516904,0.5238095238095238,0.5882352941176471,0.25,0.25,0.0,0.32192329281888815,0.42857142857142855
b000e8jl7q,http://www.google.com/base/feeds/snippets/2927219174769865115,b000e8jl7q-http://www.google.com/base/feeds/snippets/2927219174769865115,False,0.09086438005907908,0.9945243181041638,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.19924170616113737,0.02,0.02,0.0,0.016679849242026805,0.07692307692307693,0.38235294117647056,0.25,0.25,0.0,0.19513262539440873,0.5
b000ndible,http://www.google.com/base/feeds/snippets/18422266773656246362,b000ndible-http://www.google.com/base/feeds/snippets/18422266773656246362,False,0.36144146973428726,0.9867221829335155,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0177741970483606,0.02832244008714597,0.051224944320712694,0.0,0.29390437130125485,0.5652173913043478,0.46153846153846156,0.36363636363636365,0.36363636363636365,0.0,0.5171011933008715,0.5714285714285714
b000o27ti0,http://www.google.com/base/feeds/snippets/1227473479709404023,b000o27ti0-http://www.google.com/base/feeds/snippets/1227473479709404023,False,0.16321519723768022,0.9907971963514717,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.019014334767010758,0.02531645569620253,0.03624733475479744,0.0,0.026897337894377274,0.32432432432432434,0.41666666666666663,0.375,0.375,0.0,0.47450861617401474,0.75
