subject_id,brand,description,specTableContent,title
7874669,,," Meer informatie Prijs € 139,00 EAN 7350068240386 Merk Daniel Wellington Tijdsaanduiding Analoog Kleur wijzerplaat Wit Geslacht Dames Materiaal kast Edel staal Vorm kast Rond Diameter kast 36 mm Dikte kast 6 mm Kleur kast Rosé goud Materiaal Glas Mineraalglas Materiaal Band Nylon Kleur band Blue White Pink Breedte Band 18 mm Garantie 2 jaar Waterdicht 3 ATM"," ""Daniel Wellington Classic Lady Southampton rose gold""@nl-NL gold | 10:35 Horloge boetiek""@nl-NL"
13488236,"""Daniel Wellington""@pl",,," ""Sheffield Silver Zegarek damski 36mm""@pl 20 €""@pl ""Daniel Wellington Sheffield 36mm nur 135"
5454396,"""Daniel Wellington""@pl",,," ""York Różowe złoto Zegarek męski 40mm""@pl 00 €""@pl ""Daniel Wellington York 40mm nur 139"
13417676,,," Categorie Wearables Merk Polar Product Polar Loop 2 Uitvoering Zwart (Zwart) EAN 0725882022697 SKU 1395817, 90054913 Tweakers ID 480194 Productprijs € 67,- Pakketpost (vanaf € 20,-) € 0,- iDeal € 0,- Totaal € 67,- Onjuiste prijs melden Productprijs € 89,- Opsturen vanaf 20.- € 0,- iDeal € 0,- Totaal € 89,- Onjuiste prijs melden Productprijs € 91,95 Pakketpost Nederland € 0,- iDeal € 0,- Totaal € 91,95 Onjuiste prijs melden Productprijs € 83,90 Pakketpost tot € 99,- € 9,50 iDeal € 0,50 Totaal € 93,90 Onjuiste prijs melden Productprijs € 93,99 Verzending € 0,- iDeal € 0,- Totaal € 93,99 Onjuiste prijs melden"," ""Polar Loop 2 Zwart (Zwart) - Prijzen ""@NL Tweakers""@NL"
3104717,"""Samsung""","""racking your step count, calories burned, floors climbed, sleep quality and more makes your goals easier to achieve. Plus, the Gear Fit2 allows you to monitor your heart rate every second of your workout. Get credit for every step thanks to the built-in GPS that gives you accurate real-time stats. You can even leave your phone behind and map your run right from your Gear Fit2. Easily check your progress with daily on-screen activity summaries. Forget about the start button. The Gear Fit2 automatically recognizes what you're doing whether you're running, cycling, working out on the elliptical or a variety of other activities. Select the appropriate activity mode and it begins tracking strength training, yoga, pilates and more. You'll never miss a beat because everything gets delivered right to your Gear Fit2. Receive notifications for your favorite apps and even respond to calls, texts and more-all without reaching for your phone. Store your favorite music on the Gear Fit2 connect with Spotify to access millions of songs. Recharging your Gear Fit2 is easy. Just place it on the included charging cradle. When it's done, you'll have enough juice to last up to three to four days. The water-resistant Gear Fit2 is up for anything-no matter how sweaty or rainy your workout gets. The curved full-color Super AMOLED display lets you easily read real-time activity reports in the sun or shade. Set your goals, then give yourself an extra push by getting your friends in on the fun with S Health. Check leaderboards, challenge each other to step competitions, and share workout results with just the touch of a button. The Gear Fit2 is designed to work with the Galaxy S7 and most Android smartphones. But even when you leave your smartphone behind, you can still track all your activities."" ",," ""Samsung Gear Fit2 SmartWatch (Small), Pink (Certified Refurbished)"" ""Accessories - Page 2641 | Cell Phone Outlet Sale"""
16655559,,, More Information Price €189.00 EAN 7350068244056 Brand Daniel Wellington Dial type Analogue Dial color White Gender Men Case material Stainless steel Case shape Round Case diameter 40 mm Case thickness 6 mm Case color Rosé gold Glass material Mineral glass Band material Leather Band color Brown Band thickness 20 mm Warranty 2 years Water resistance 3 ATM," ""Daniel Wellington Classic Man Durham rose gold""@en-GB gold 10:35 Watch boutique""@en-GB"
13848023,," Menu disponible en 4 langues   Caractéristiques Suunto Core All Black Le signe indique que la caractéristique est pour le produit sélectionné.  Altimètre Descente cumulée temps réel Compensation de température Nombre total montées et descentes Déplacement des dossiers du journal par l'utilisateur Profil Automatique Alti/Baro Enregistrement automatique données 7 derniers jours Résolution 1 m intervalles 1s Affichage numérique cap un baromètre date ainsi les heures lever soleil coucher soleil. En outre possède chronomètre. Techniques : Mesure Dénivelé / Remise à 0 Journal il enregistrera variations pression barométrique. La couronne rotative vous permet d'utiliser votre ordinateur poignet comme une boussole traditionnelle. Vous pouvez passer l'affichage points cardinaux au mode suivi utiliser fonction verrouillage suivre appuyant sur seul bouton. L'ordinateur permettra d'afficher l'heure d'un deuxième fuseau horaire l'ordinateur ABC enregistre d'altitude. Si arrêtez Mode Baromètre Alarme d'Orage inHg/300-1100 mbar Energie Avertissement pile faible Pile remplacable Autre Poids 64 g Température opérationnelle -20°C - +60°C/-5°F +140°F Bracelets remplaçable Etanchéité 30m/100 pieds avec boutons utilisables sous l'eau stockage -30°C +60°C/-22°F Choix unités métriques/anglaises Verre cristal minéral Interface utilisateur menus matriciel Type rétro-éclairage Écran électroluminescent Option utilisation nocturne ""@fr EN altimètre Indicateur Tendance Barométrique numérique. capteur fonctionne dans quatre modes distincts. À noter alti-baro qui détecte déplacements ou l'absence déplacement ES FR) Profondimètre Verrouillage Lunette Montre 12/24h Heures Calendrier horloge Double Alarmes quotidiennes Répétitive Météo 1°C/1°F Mémoire météo days tendance Graphique tendances Echelle Altimètre/Baromètre Pression niveau mer différences Représentation graphique barométrique Boussole Couronne ""Suunto Nouveauté ! modèle référence fournit informations précises lors vos expéditions. levez yeux ciel voyez étoiles. Votre signale l'approche d'une forte bourrasque grâce son d'avertissement ses multiples fonctions aident prendre bonnes décisions. se basant succès Vector Deuxième Étalonnage facile Profondeur Max. 10 m/30 lever/coucher 5s change conséquence. Lorsque l'activité implique vertical 05 inHg/1 8 9 -32 Compte rebours 60s Plage d'altitude -500m 9000m/-1600ft 29500ft Fonction journaux Chronographe Chronomètre Nord-Sud Nord Etalonnage guidé Azimut degrés Déclinaison paramétrable Points Conservateur d'azimut Spécial Langues (DE 30s thermomètre",," ""Montre Suunto Core All Black""@fr"
124548,,"""Reloj Hamilton con una resistencia al agua de hasta 10 Bar. El diámetro de la caja es de 42 mm.""@es ", Notas de la corona Corona a rosca Tipo de correa Correa Ancho de la correa 22 mm Referencia de la correa H600.326.112 Calibre 2893-2 Color de la correa Marrón Carga Automático Grosor de la caja (mm) 10.95 mm Resistencia al agua (BAR) 10 Bar Diámetro de la caja (mm) 42 mm Resistente al agua Si," ""JAZZMASTER TRAVELER GMT""@es GMT - Tomas Colomer""@es"
10252396,,"""<p> A fine watch makes a brilliant statement of style. While many people think watches are simply a practical device, a fine timepiece can also add elegance to your look. At Dejaun Jewelers, we are proud to offer a large selection of some of the worldâ€™s finest luxury watch brands, including Dior. We are also grateful to be an authorized Dior retailer in Los Angeles. Dior's extraordinary timepieces are built to last. This Ladies watch with model number CD151111M001 is part of the beloved Montaigne collection. The water resistance of this watch is 150 ft (50 meter).</p>"" ",," ""Dior Montaigne Watch CD151111M001"" CD151170M001 | Dejaun Jewelers"""
6518402,,"""<p> A fine timepiece makes a bold statement of style. While many people think watches are simply a practical accessory, a fine timepiece can also showcase your style. At Dejaun Jewelers, we are thrilled to offer diverse selection of some of the worldâ€™s most beloved luxury watch brands, including Bvlgari. We are also proud to be an authorized Bvlgari retailer in Los Angeles. Bvlgari's unique timepieces are built to endure. This Ladies watch with model number BBL26WSSD is part of the beloved Bvlgari collection.</p>"" ",," ""Bvlgari Bvlgari Watch BBL26WSSD"" BBL37WSS 12 | Dejaun Jewelers"""
1930487,,"""Reloj Hamilton con una resistencia al agua de hasta 50 Bar. El diámetro de la caja es de 40 mm.""@es "," Tipo de correa pulsera Ancho de la correa 20 mm Referencia de la correa H605.395.101 Calibre 2824 Carga Automático Grosor de la caja (mm) 10,41 mm Resistencia al agua (BAR) 5 Bar Diámetro de la caja (mm) 40 mm Resistente al agua Si"," ""TIMELESS CLASSIC VALIANT AUTO""@es AUTO - Tomas Colomer""@es"
16155570,,""" T033.210.22.111.00
                ""@en ", Specifications Collection T Classic Series Classic Dream Features Date Display Case Size 28 mm Gender Women Bezel Colour Silver Strap Type Stainless Steel Glass Material Mineral Glass Water Resistance(Meters) 30 Diamonds No Movement Quartz Case Material Steel Dial Colour Mother of Pearl Case Shape Round Warranty Period 2 Years Brands Tissot," ""Tissot Classic Dream""@en T Dream T033.210.22.111.00 Women's Watch - The Prime Watches.""@en"
10694570,"""Seiko""@de","""
					Artikel-Nr.: 1319 SRP775K1
					
					Sportlich-elegante Herren-AutomatikuhrDie Automatikuhr ist eine mechanische Armbanduhr, bei der die Feder bei Armbewegungen des Trägers durch einen Rotor in kleinen Schritten aufgezogen wird.
Der Rotor, der zumeist kugelgelagert ist, bleibt bei Bewegungen des Uhrgehäuses aufgrund seiner Massenträgheit und der Schwerkraft im Raum stehen, wobei ein Drehmoment auf den Aufziehmechanismus ausgeübt wird. Im Normalfall wird die Feder in beide Drehrichtungen aufgezogen. Liegt die Drehbewegung des Gehäuses in der Achse des Rotors, so beruht das Prinzip allein auf dem Trägheitsmoment des Rotors. Dieses Phänomen funktioniert also auch in der Schwerelosigkeit. Bei Drehbewegungen, die senkrecht zur Achse des Rotors stattfinden, kommt die Exzentrizität desselben zum Tragen: Der Rotor ist zumeist nur halbkreisförmig ausgebildet, so dass sein Schwerpunkt nicht mit seiner Achse zusammenfällt. Wird die Uhr nur leicht aus der Horizontalen gedreht, genügt dies gegebenenfalls für eine 180-Grad-Drehung des Rotors. Eine Rutschkupplung verhindert ein Überdrehen der Zugfeder, wenn die Uhr bereits voll aufgezogen ist. Automatikuhren zeichnen sich neben ihrer einfachen Handhabung auch durch einen erheblich gleichmäßigeren Lauf aus, der durch die stets gleichmäßig gespannte Feder ausgelöst wird.  Noch Fragen? Hier geht es zum Uhren-Lexikon der Marke Seiko.
					

					Das Gehäuse ist aus hochwertigem Edelstahl gefertigt und hat eine fein gebürstete Oberfläche.
					

					Auf dem schwarzen Zifferblatt befindet sich ein ""Seiko Automatik Diver´s"" Schriftzug.
					

					Die goldfarbenen Zeiger und IndizesIndizes ist das deutsche Wort für das lateinische Index. Spricht man von Indizes, dann sind die Zahlen die die Zeit anzeigen (bei vielen Uhren z.B. arabische Zahlen: 3, 6, 9, 12, aber auch z.B. römische Zahlen: III, VI, IX, XII) oder stattdessen die Platzhalter dafür gemeint. Platzhalter können je nach Gestaltung der Uhr die Unterschiedlichsten Formen haben. Uhrenindexe werden oft nicht nur aufgemalt sondern auch aufgesetzt – bei exklusiven Uhren auch veredelt (mit z.B. Gold, Rosegold, Silber, Chrom). Noch Fragen? Hier geht es zum Uhren-Lexikon sind mit einer Leuchtmasse (LumiBrite) gefüllt, damit auch im Dunkeln die Uhrzeit gut lesbar ist.
					

					Auf der 3-Uhr Position befindet sich eine Datums- und Wochentagsanzeige.
					

					Der Zifferblattrand ist mit einer vollständigen MinuterieAuf dem Zifferblatt umlaufende Einteilung der Minuten, oft zwischen zwei Kreise eingefaßt (‘Eisenbahnminuterie = sieht aus wie Eisenbahnschienen) und teilweise mit ‘5’-Minutenzahlen versehen. Noch Fragen? Hier geht es zum Uhren-Lexikon versehen.
					

					Die Uhr wird durch ein spezielles Hardlexglas vor äußeren Einflüssen geschützt.
					

					Die drehbare, schwarze Lünette ist mit einer goldfarbenen Minutenskalierung versehen. Die Oberfläche ist mit einer TitankarbidauflageTitan (Ti) ist ein chemisches Element und wird zu den Übergangsmetallen gezählt. Titan zeichnet sich durch besondere Festigkeit ,Korrosions- und temperaturbeständigkeit bei geringem Gewicht aus und ist daher für die Verarbeitung in Uhrengehäusen und -bändern besonders geeignet.
Da Titan in reiner Form praktisch nicht vorkommt, wird es aus Titanverbindungen, z.B. dem Titaneisenerz (Ilmenit) oder dem Titandioxid (Rutil) hergestellt. Da dieser Prozess sehr aufwändig ist, kostet Titan etwa das Zehnfache im Vergleich zu Stahl. Noch Fragen? Hier geht es zum Uhren-Lexikon beschichtet.
					

					Die Uhr wird durch ein Kaliber 4R36 Werk angetrieben. Das Automatikwerk besteht aus 169 Werkteilen und 24 LagersteinenDas Lager einer Uhr sind kleine Bohrungen für die Zapfen des Räderwerks. In manchen Fällen werden die Bohrungen für schnell drehende Triebe und Räder mit Lagersteinen verstärkt. Noch Fragen? Hier geht es zum Uhren-Lexikon.
					

					Die Gangreserve
Als Gangreserve bezeichnet man den Zeitraum, in dem eine Uhr läuft ohne aufgezogen werden zu müssen. Die Gangreserveanzeige beschreibt die verbleibende Zeit bis zum Stillstand einer mechanischen Uhr und gibt so Auskunft, wann eine Uhr erneut aufgezogen werden sollte.
 Noch Fragen? Hier geht es zum Uhren-Lexikon beträgt 41 Stunden.
					

					Die Uhr verfügt über eine beidseitige, automatische HandaufzugmHandaufzug ist die manuelle Form eine Uhr zum Laufen zu bringen. Dabei wird die Aufzugskrone von Hand gespannt und sorgt so für eine Gangreserve von 38-40 Stunden. Noch Fragen? Hier geht es zum Uhren-Lexikonöglichkeit.
					

					Zudem sind der Gehäuseboden und die Krone verschraubt.
					

					Bis zu einem Wasserdruck von 20 bar ist die Uhr wasserdicht.
					

					Das Gehäuse hat einen Durchmesser von ca. 44.3 mm, die Höhe beträgt ca. 13.00 mm.
					

					Das drei-reihige Band ist aus Edelstahl gefertigt und verspricht einen hohen Tragekomfort.
					

					Verschlossen wird das Band mit einer Sicherheitsfaltschließe.
					

					100 Tage Niedrigpreisgarantie, bei uhrzeit.org kaufen Sie ohne Preisrisiko!
					

					Für unsere Waren bestehen die gesetzlichen Gewährleistungsrechte
					

					Informationen zu AutomatikuhrenWas sind eigentlich Automatikuhren?Automatikuhren sind Uhren, welche ein mechanisches Uhrwerk aufweisen und von einem Rotor angetrieben werden. Dieser wird  durch Bewegungen vom Arm bzw. Handgelenk  zum Rotieren gebracht  um die Hauptantriebsfeder aufzuziehen.  Aufgrund dessen wird laufend Energie hergestellt, so dass eine Batterie überflüssig wird. Die Gangabweichungen einer Uhr variieren je nach Fertigung, Kalibrierung beim Hersteller, Lebensstil, sowie Tragegewohnheit des Trägers. Die meisten Automatikuhren haben eine Gangabweichung von -20/+30 Sekunden am Tag.  Dies muss leider akzeptiert werden. Sofern eine höhere Ganggenauigkeit gewünscht ist, sind Uhren mit Chronometerprüfung  eine gute Wahl.  Hier erhalten die Uhren das Bewertungszertifikat COSC, für welches sie im Vorfeld diverse Tests bestehen müssen – erst dann dürfen sie sich als Chronometer bezeichnen. Die Ganggenauigkeit darf maximal -4/+6 Sekunden Abweichung am Tag aufweisen und ist ca. 20 Mal genauer als eine normale Automatikuhr. Um der Ganggenauigkeit positiv entgegen zu wirken spielen die Tragegewohnheiten des Trägers eine große Rolle, denn ein aktiver Uhrenträger kann sich über eine genauere Uhr freuen als ein „passiver“ Uhrenträger.Neben der Ganggenauigkeit spielt auch die Gangreserve eine zentrale Rolle bei Automatikuhren. Die Gangreserve, auch Gangautonomie genannt, bezeichnet die Zeitdauer, in der das Uhrwerk weiterläuft, nachdem sie das letzte Mal bewegt wurde. Hier variiert die Stundenanzahl sehr stark und liegt je nach Uhr zwischen 32 und 60 Stunden.Die Langlebigkeit einer Automatikuhr  kann durch das Verhindern von starken Temperaturschwankungen, unnötigen Stößen, Luftdruckschwankungen und Wasserdruck, sowie das häufige Tragen einer Uhr erheblich verbessert werden. Dies wirkt sich auf alle Teile, insbesondere auf das Uhrwerk, sehr positiv aus.Ein großer Vorteil von Automatikuhren ist, dass sie ohne Batterien auskommen. Des Weiteren entfällt das manuelle Aufziehen der Triebfeder. Somit wird eine lange Haltbarkeit einer Automatikuhr gewährleistet. Das Uhrwerk sollte nach 2-5 Jahren ggf. überholt werden, um die Haltbarkeit weiter sicherzustellen.Zu guter Letzt ist es wichtig zu wissen,  wo der Unterschied zwischen Quarz- und Automatikuhren liegt. Quarzuhren sind im Handel in analoger und digitaler Ausführung erhältlich.  Sie sind elektromechanische oder auch vollelektronische Uhren deren Taktgeber ein elektronischer Oszillator ist. Daher ziehen sie ihre Energie meist aus einer Batterie oder aus Knopfzellen. Einige wenige Ausnahmen gibt es, in denen mechanische Energie über einen Mechanismus  in elektrische Ladung umgewandelt und in Akkus gespeichert wird. Dies ist beispielsweise bei der Linie Seiko Kinetic der Fall. Quarzuhren werden meist als Echtzeituhren bezeichnet. Hieraus lässt sich schließen, dass eine Quarzuhr im Gegensatz zu einer Automatikuhr hinsichtlich der Genauigkeit ganz klar die Nase vorn hat und ohne Bewegung der Uhr absolute Genauigkeit aufweist.Automatikuhren sind besonders interessant für Uhrenkenner. Einen Blickfang stellt der flüssig laufende Sekundenzeiger dar. Häufig sind die Uhren mit einem Glasboden versehen, der einen Blick auf das Uhrwerk und den sich bewegenden Rotor zulässt. Die Faszination der Mechanik einer Uhr liegt ganz klar bei Automatikuhr en!
						
				""@de ",," ""Prospex Diver´s Revival Automatikuhr""@de 00 €""@de ""Seiko Prospex Automatikuhr SRP775K1 nur 439"
11662422,,"""<p> A fine timepiece makes a bold statement of style. While most people think watches are simply a practical device, a fine timepiece can also showcase your style. At Dejaun Jewelers, we are delighted to offer diverse selection of some of the worldâ€™s most beloved luxury watch brands, including Bvlgari. We are also proud to be an authorized Bvlgari retailer in Los Angeles. Bvlgari's extraordinary timepieces are crafted to endure. This Ladies watch with model number SP35BDSDS.2T is part of the unique Tubogas collection.</p>"" ",," ""Bvlgari Tubogas Watch SP35BDSDS.2T"" SP35C6GDG.1T | Dejaun Jewelers"""
10315131,"""Junghans""","""Null"" "," Order Total £915.00 Deposit (10.00%) £91.50 Amount Financed £823.50 11 Monthly Payments £68.63 Then A Final Payment £68.57 Total Amount Payable £823.50 Cost Of Loan £0.00 APR 0.00% Order Total £915.00 Deposit (10.00%) £91.50 Amount Financed £823.50 24 Monthly Payments £36.06 Total Amount Payable £865.44 Cost Of Loan £41.94 APR 4.90% Order Total £915.00 Deposit (10.00%) £91.50 Amount Financed £823.50 36 Monthly Payments £28.49 Total Amount Payable £1,025.64 Cost Of Loan £202.14 APR 15.90%"," ""Max Bill relógio automático preto"""
6432730,,"""Null"" ",," ""Alpina Startimer Pilot Automatic Watch AL-525G4TS6"" ""Shop Alpina AL-525G4TS6 | Moyer Fine Jewelers"""
1016281,,"""<p> A fine timepiece makes a brilliant statement of style. While most people think watches are simply a practical tool, a fine timepiece can also add elegance to your look. At Dejaun Jewelers, we are delighted to offer vast selection of some of the worldâ€™s most beloved luxury watch brands, including Dior. We are also honored to be an authorized Dior retailer in Los Angeles. Dior's unique timepieces are designed to last. This Gents watch with model number CD084841R001 is part of the beloved Chiffre Rouge collection. The water resistance of this watch is 150 ft (50 meter).</p>"" ",," ""Dior Chiffre Rouge Watch CD084841R001"" CD084860M001 | Dejaun Jewelers"""
5652551,,"""<p> A finely crafted timepiece makes a magnificent statement of style. While most people think watches are simply a practical accessory, a fine timepiece can also add elegance to your look. At Dejaun Jewelers, we are thrilled to offer diverse selection of some of the worldâ€™s most beloved luxury watch brands, including Dior. We are also honored to be an authorized Dior retailer in Los Angeles. Dior's exquisite timepieces are crafted to last. This Gents watch with model number CD084B40R001 is part of the ever popular Chiffre Rouge collection. It features a accurate Automatic (self winding) movement, Stainless steel, Rubber band, and a Black ceramic bezel. The water resistance of this watch is 150 ft (50 meter).</p>"" ",," ""Dior Chiffre Rouge Watch CD084B40R001"" CD084B10M001 | Dejaun Jewelers"""
5634120,"""Casio""@es",, General grupo objetivo: Hombres Carcasa Diametro: 51 mm grosor: 17 mm Forma: Redondo Color de la carcasa: Negro cristal: Cristal mineral Material: Plástico," ""G-Shock Reloj para hombre""@es ""Casio G-Shock hombre GA-110MB-1AER nur 129 00 €""@es"
242820,,"""<p>This beautifully crafted luxury watch, model number PAM00323 from Panerai provides luxury and high tech functionality for watch enthusiasts and average wearers alike. This Gents timepiece has features appreciated by today’s watch aficionados. </p>

<p> 
This is the watch of numerous functionality and indescribable style. A black dial was decorated to the highest standards in watchmaking. Its automatic (self winding) movement has unrivaled high-precision. This watch includes small second hand, power reserve, gmt, date complications. Its complications are distinctively positioned for easy reading. The numbers on this timepiece are in indexes, arabic style, adding to this piece’s luxurious feel. The neat round case is 47 mm. The case is artfully crafted of stainless steel, both eye catching and is crafted to last. The watch’s alligator band fits snugly and fashionably over your wrist. This watch's bezel features gorgeous stainless steel that speaks volumes. This bezel is one for the ages and will always be by your side. It encircles the scratch resistant sapphire crystal of the watch. It has a 330 ft (100 meter) water resistance. </p>

<p>Northeastern Fine Jewelry knows exactly what features watch lovers adore. For more information, call 1-855-795-NEFJ or email at info@nefj.com.</p>"" ",," ""Panerai Radiomir Watch PAM00323"" ""Shop Panerai PAM00346 Watches | Northeastern Fine Jewelry"""
13624006,,"""<p> At Naperville’s premier jeweler we offer a comprehensive selection of luxury watches.We are honored to be a Raymond Weil retailer. As an authorized retailer, you can rest assured that every Raymond Weil watch we carry is 100% authentic and backed by a generous warranty.  Raymond Weil watches are built for comfort and they are known for their attention to detail. This 5988-STP-97081 Gold plated stainless steel, Stainless steel Ladies Raymond Weil watch features a Scratch resistant sapphire crystal for worry-free wear. Whether you are looking for a watch that is stylish and sophisticated or casual and sporty we are confident that you’ll find just what you are looking for. </p>"" ",," ""Raymond Weil Toccata Watch 5988-STP-97081"" ""Shop Raymond 5988-SP5-97081 Watches | Costello Jewelry Company"""
3927401,,"""<p> At Naperville’s premier jeweler we offer a comprehensive selection of luxury watches.We are thrilled to be a Raymond Weil retailer. As an authorized retailer, you can be sure that every Raymond Weil watch we carry is 100% authentic and backed by a generous warranty.  Raymond Weil watches are built to last and they are known for their attention to detail. Whether you are looking for a watch that is stylish and sophisticated or casual and sporty we are confident that you’ll find just what you are looking for. </p>"" ",," ""Raymond Weil Maestro Watch 2238-STC-00659"" ""Shop Raymond 2238-PC5-00209 Watches | Costello Jewelry Company"""
12762748,,"""<p> A finely crafted timepiece makes a bold statement of style. While most people think watches are simply a practical accessory, a fine timepiece can also finish your look. At Dejaun Jewelers, we are delighted to offer vast collection of some of the worldâ€™s finest luxury watch brands, including Bvlgari. We are also honored to be an authorized Bvlgari retailer in Los Angeles. Bvlgari's unique timepieces are crafted to last. This Ladies watch with model number BBLP33WGG 12 is part of the unique Bvlgari collection.</p>"" ",," ""Bvlgari Bvlgari Watch BBLP33WGG 12"" BBL262TBSS.M | Dejaun Jewelers"""
9314435,,"""<p> A fine timepiece makes a bold statement of style. While most people think watches are simply a practical device, a fine timepiece can also showcase your style. At Dejaun Jewelers, we are delighted to offer diverse selection of some of the worldâ€™s most beloved luxury watch brands, including Bvlgari. We are also proud to be an authorized Bvlgari retailer in Los Angeles. Bvlgari's extraordinary timepieces are crafted to endure. This Ladies watch with model number SP35BDSDS.2T is part of the unique Tubogas collection.</p>"" ",," ""Bvlgari Tubogas Watch SP35BDSDS.2T"" SP35C7SDS.1T | Dejaun Jewelers"""
11695636,,"""Null"" ",," ""Cartier Tank Américaine Watch WB710009"" ""Shop Cartier WB710009 Watches | Northeastern Fine Jewelry"""
15375006,,"""<p> A finely crafted timepiece makes a magnificent statement of style. While most people think watches are simply a practical device, a fine timepiece can also add elegance to your look. At Dejaun Jewelers, we are delighted to offer a large selection of some of the worldâ€™s most beloved luxury watch brands, including Dior. We are also honored to be an authorized Dior retailer in Los Angeles. Dior's exquisite timepieces are built to endure. This Gents watch with model number CD084510A001 is part of the beloved Chiffre Rouge collection.</p>"" ",," ""Dior Chiffre Rouge Watch CD084510A001"" CD084510M003 | Dejaun Jewelers"""
7126156,,"""<p> A fine timepiece makes a bold statement of style. While most people think watches are simply a practical device, a fine timepiece can also showcase your style. At Dejaun Jewelers, we are delighted to offer diverse selection of some of the worldâ€™s most beloved luxury watch brands, including Bvlgari. We are also proud to be an authorized Bvlgari retailer in Los Angeles. Bvlgari's extraordinary timepieces are crafted to endure. This Ladies watch with model number SP35BDSDS.2T is part of the unique Tubogas collection.</p>"" ",," ""Bvlgari Tubogas Watch SP35BDSDS.2T"" SP35C6SDS.1T | Dejaun Jewelers"""
16532377,,"""<p>This exquisite timepiece, model number W1556363 from Cartier provides luxury and first-rate functionality for your everyday look. This Ladies timepiece adopts a distinctive design as well as classic watchmaking details. </p>

<p> 
This is the timepiece of reliable functionality and distinct style. A white dial comes complete with intricate hour and minute markings that you’ll love. Its manual winding movement is as intricately crafted as the exterior. Its complications are distinctively positioned for easy reading. The numbers on this timepiece are in roman numeral style, adding to this piece’s luxurious feel. The case is expertly created out of 18k white gold, both attention grabbing and was crafted to last a long time. The watch’s alligator band was designed to be worn all day and still be comfortable to wear. This bezel is one that will not be forgotten and will always be found on your wrist. It encloses the scratch resistant sapphire crystal of the watch. It has a 330 ft (100 meter) water resistance. </p>

<p>Northeastern Fine Jewelry has a stunning selection of watches from the best watchmakers in the world. For more information, call 1-855-795-NEFJ or email at info@nefj.com.</p>"" ",," ""Cartier Tortue Watch W1556363"" ""Shop Cartier WA501007 Watches | Northeastern Fine Jewelry"""
5259780,,"""<p> At Naperville’s most popular jewelry destination we offer a large selection of luxury watches.We are happy to be a Raymond Weil retailer. As an authorized retailer, you can rest assured that every Raymond Weil watch we carry is 100% authentic and backed by a generous warranty.  Raymond Weil watches are built for reliability and they are purchased for their luxurious details. This 5132-STP-00985 Gold plated stainless steel, Stainless steel Ladies Raymond Weil watch features a Scratch resistant sapphire crystal for worry-free wear. Whether you are looking for a watch that is stylish and sophisticated or casual and athletic we are confident that you’ll find just what you are looking for. </p>"" ",," ""Raymond Weil Noemia Watch 5132-STP-00985"" ""Shop Raymond 5132-ST-80081 Watches | Costello Jewelry Company"""
2882816,,"""<p> At Costello Jewelry Company we offer a large selection of well-crafted timepieces.We are proud to be a Raymond Weil retailer. As an authorized retailer, you can rest assured that every Raymond Weil watch we carry is 100% authentic and backed by a generous warranty.  Raymond Weil watches are crafted to last and they are purchased for their attention to detail. Whether you are looking for a watch that is stylish and sophisticated or casual and sporty we are confident that you’ll find just what you are looking for. </p>"" ",," ""Raymond Weil Maestro Watch 2237-ST-BEAT2"" ""Shop Raymond 2227-ST-00659 Watches | Costello Jewelry Company"""
7468490,,"""<p>This exquisite luxury watch, model number MWW06P000014 from Michele gives luxury and top notch functionality for your everyday fashion. This Ladies timepiece has features appreciated by today’s watch aficionados. </p>

<p> 
This is the watch of numerous functionality and indescribable style. A white dial provides an elegant contrast to the bold and captivating numbers. Its quartz (battery) movement offers excellence in technical innovation. This watch includes central 60 second hand, day, date, chronograph, small second hand complications. Its complications are distinctively positioned for easy reading. The numbers on this timepiece are in indexes, diamond style, adding to this piece’s luxurious feel. The case is finely created out of stainless steel, both eye catching and was crafted to last a long time. The watch’s stainless steel band fits snugly and fashionably over your wrist. This bezel is one for the ages and will always be by your side. It encloses the scratch resistant sapphire crystal of the watch. It has a 150 ft (50 meter) water resistance. The true highlight of this piece is the diamonds that are located in the dial of this watch. </p>

<p>Northeastern Fine Jewelry has sleek, elegant, and luxurious watches for any price level. For more information, call 1-855-795-NEFJ or email at info@nefj.com.</p>"" ",," ""Michele Deco Watch MWW06P000014"" ""Shop Michele MWW06P000234 Watches | Northeastern Fine Jewelry"""
1802377,,,," "" Unisex Junghans Max Bill Watch 047/4659.00 ""Men's Watches | Designer For Men The Hut"""
5141221,,"""<p>This modern 14k white gold three stone engagement ring by ArtCarved is hand-forged for high-quality detailing. The model number 31-V219ERW-E is the perfect ring for you to ask her the question.</p>

<p>An incredible Round cut center stone in a prong setting creates even more symmetry with clean cuts and maximum brilliance. A prong setting is designed to give your center stone both security and added brilliance. The prong setting only helps to bring the best out of your side stones. Side diamonds have a total weight of 1.30 ct. The center stone is not included (sold separately). <p>

<p>Northeastern Fine Jewelry provides exceptional service when you choose to come into one of our jewelry showrooms. Call Northeastern Fine Jewelry at 1-855-795-NEFJ or email at info@nefj.com to purchase your ring now.</p>"" ",," ""ArtCarved Classic Engagement Ring 31-V219ERW-E"" ""Shop ArtCarved 31-V669ERW-E rings | Northeastern Fine Jewelry"""
17388046,,"""
                            Diamond three stone engagement ring with round accent stones                        "" ",," ""ArtCarved Classic 31-V219ERW-E"" 31-V219ERW-E Engagement rings | Milanj Diamonds"""
